DATETIME_OCCURRED,INC_ID,VEHICLE_ID,ROUTE,DELAY_MINUTES,SYMP_SYMPTOM,DESCRIPTION
6/18/2018 10:53:00 AM,2461640,3927,401,69,0110,BUS LEANING; SERVICE TRUCK; -69 MIN
6/18/2018 11:33:00 AM,2461571,5194,205,47,0505,NO START; -47 MIN
6/18/2018 11:19:00 AM,2461548,1510,AB,12,0505,NO START.
6/18/2018 11:05:00 AM,2461525,1536,AT,13,1015,TRYING TO RAISE AN ADA PAX BUT THE LIFT STOPS AFTER 2INCHES. ADV. BARRIOR WAS NOT GOING DOWN ALL THE WAY NOW OK. ADA OK.
6/18/2018 9:57:00 AM,2461497,5139,105,59,0012,DRIVER CANT GET SEAT TO MOVE. MLX 10 TO TRADE/ S-27/ MACIAS/ RESPONDING TO ASSIST/ UPSET PAX ON DELAY /NEW BUS RESPACED TO HAVANA & MISS./ 11:04 AM/ RT CURTAILED /57 AM TO 11:04 AM
6/18/2018 9:00:00 AM,2461485,6092,131,12,0022,CHECK ENGINEý REGENý STOP ENGINE ý HIGH EXHAUST/ BUS SHUT DOWN/ / T-287/ NO MLX / FOLLOWER WILL ACCOMMODATE 2 PASSENGERS ONBOARD IN 30 MINS
6/18/2018 6:29:00 AM,2461472,5131,27,40,0022,STOP ENGINE LIGHT; SERVICE TRUCK; -40 MIN
6/18/2018 7:51:00 AM,2461469,6169,30,39,0022,STOP ENGINE LIGHT; TRADE; -39 MIN
6/18/2018 6:52:00 AM,2461432,1809,FMR,31,0305,NO PSI. RESP 722AM
6/18/2018 5:41:00 AM,2461423,1553,CV,79,0405,COOLANT LEAK. T291 ST.
6/18/2018 5:46:00 AM,2461380,9393,120X,19,0160,CURBSIDE OUTSIDE MIDDLE TIRE FLAT BUS ST. TRIP LOST.05:48--06:07. LOSS 19 MINUTES. MLX 13 TRADE CONTINUE
6/18/2018 5:38:00 AM,2461373,6301,73,2,0040,S35; TRADING THE BUS. DRIVER WIPER FELL OFF.
6/17/2018 3:40:00 PM,2461253,6138,51,60,0160,FLAT TIRE; -60 MIN
6/17/2018 3:04:00 PM,2461166,LRV149,107,6,3138,TCU FAULT LRV149. HAD SOME SLIP/SLIDE DUE TO WET RAIL BUT OP RPTS NO SAND DROPPING. AT RESTR SPEED. KEY OUT/IN DID NOT CLEAR. COASTING FREELY. LEAVE IN SERVICE TO PEORIA AND TRADE
6/17/2018 1:45:00 PM,2461133,LRV319,101,15,3100,LRV319 C-TRUCK- FRICTION BRAKE FAULT. KEY OUT/IN DID NOT CLEAR. CANNOT MOVE. CUT OUT VIA ROTARY. OOS AT STHMR. FILLED SPACE SB AT ALAMEDA STATION.   CAB A
6/17/2018 11:59:00 AM,2461079,5186,20,33,0022,LOW COOLANT; -33 MIN
6/17/2018 10:48:00 AM,2461041,5198,205,21,0022,WARNING LIGHT; -21 MIN
6/17/2018 4:29:00 AM,2460941,6082,153,74,0022,CHECK ENGINE LIGHT STOP ENGINE LOW COOLANT SIDE TRACKED - TRADE OUT WITH LOOP BUS AND WILL RUN FROM AURORA STN @6:29AM
6/16/2018 5:17:00 PM,2460810,LRV268,103,4,3100,LRV-268-C TRUCK CUT OUT. COULD NOT CLEAR FAULT. DYNAMIC FAULT ALSO REPORTED. PRULP FAULT ALSO REPORTED. OP. SAYS TRAIN IS ROLLING FREELY. TRADE @ DUT.   CAB B
6/16/2018 3:50:00 PM,2460772,3922,402L,88,0022,CHECK ENGINE LIGHT; -57 MIN
6/16/2018 2:01:00 PM,2460740,6125,38,10,0047,HOT LUNCH/ WILL TRADE OUT/ NEW BUS TO RUN LATE.
6/16/2018 11:32:00 AM,2460721,3912,27,83,0505,ST NO START ý THE BUS DIED AND WON`T RESTART. TD STARTED AND RESPACED TO FEDERAL EVANS WB 1253PM -83 MINUTES SERVICE DELAY
6/16/2018 11:31:00 AM,2460687,5116,72,40,0505,NO START; TRADE; -40 MIN
6/16/2018 9:54:00 AM,2460649,5186,92,14,0610,BUS SHUT DOWNý NO WARNING LIGHTS/ SIDETRACKED/ CALLED FT OP ERROR/ RAN LATE
6/16/2018 8:28:00 AM,2460614,1403,28,5,0022,CK ENGINE/ HAS NO POWER/ BUS STALLING/ REBOOT COMPUTER/ TURN BUS OFF AND THEN BACK ON/ BUS MOVING/ BUS BACK ON ROUTE./ RUNNING LATE.
6/16/2018 7:45:00 AM,2460612,9378,15L,62,0022,CK ENGINE/ LOW COOLANT/ LEAKING RED FLUID/ STOP LIQUID FROM GOING INTO SEWERS/ RUNNING REPAIR SENDING TRUCK/ TRADE OUT / TRIP CANCELED/ 7:41 AM TO 8:47AM/ NEW BUS RESPACE TO AURORA
6/16/2018 6:43:00 AM,2460590,3938,100,30,0140,FRONT END SHIMMIE; -32 MIN
6/15/2018 9:14:00 PM,2460394,6023,16L,15,0022,BUS STALLED A COUPLE TIMES /TOLD OP IF STALLS OUT IN TRAFFIC TO CALL BACK // WILL TRY TO GET BACK TO GARAGED WITHOUT TRADE OR TRUCK //CALLED T TRUCK 391 //STOPPED BUS AT HARLAN CAL
6/15/2018 5:26:00 PM,2460239,3723,BOLT,55,0630,NEED SERPENTINE BELT/ST/T288/ON LAST TRIP AND IT WAS CANCELLED
6/15/2018 4:28:00 PM,2460223,6202,10,4,0022,OIL LIGHT/ BUZZER/ ADVS. FTC DIV./ OP WILL CK FOR BROKEN BELTS OR HOSES/ CK OK/ ADVISE DIV./ S/T AT 1635 HRS./ BUS WILL BE TRADED OUT AND WILL RUN LATE.
6/15/2018 3:49:00 PM,2460208,6267,15,32,0022,CHK ENG STOP ENG AND STALLED OUT//CALLED T TRUCK 391 TO ADVISE /CURTAILED TRIP TO DUS // CURTAILED TRIP TO CHAMPA /WILL START EB TRIP THERE // 434P//GOOD BUS NOW /
6/15/2018 3:22:00 PM,2460199,LRV123,103,5,3103,TWC NOT WORKINGý CIRCUIT BREAKER WON`T FIXý DOESN`T LIGHT/ROUTE.   CAB A
6/15/2018 12:14:00 PM,2460192,6340,44,10,0160,OP REPORTED THE FRONT CURBSIDE TIRE IS LOW PSI / T-316 WILL MEET MLX TO CHECK TIRE
6/15/2018 3:39:00 PM,2460179,LRV313,101,6,3103,313-B TWC NOT WORKING. MANUAL CALLS FROM SCADA ON PULLOUT TO EARLY CUT AT LINCOLN.   CAB B
6/15/2018 1:43:00 PM,2460144,3937,77,285,0625,OIL LEAK; DROPED 4 TRIPS; -135 MIN
6/15/2018 1:15:00 PM,2460121,3918,483,65,0022,CHECK ENGINE AND LOW COOLANT LIGHTS; BUS SHUT DOWN; DROPPED 1 TRIP; -65 MIN
6/15/2018 12:53:00 PM,2460090,LRV112,103,2,3138,TCU FAULTý LRV112. AT RESTRICTED SPEEDý ROLLING FREELY. CUT CAR AT DUSý RUN AS 2 CAR.   CAB A
6/15/2018 7:08:00 AM,2459976,6096,15,36,0305,PSI DROPPED /ST/MRR TRK/TO EM TRD
6/15/2018 6:11:00 AM,2459875,1528,P,8,0046,TROUBLE LOCKING LIFT DOOR
6/15/2018 5:12:00 AM,2459857,6035,38,15,0610,ENGINE DIED 2 TIMES/DOORS WONT OPERATE / WONT GO INTO GEAR /T391 IN ROUTE/BUS IS OKAY RESET BY TRUCK/ IN ROUTE TO START ROUTE LATE
6/15/2018 12:33:00 AM,2459701,2080,15,23,0022,STOP ENG AND CK ENG AND ALARM //NO LEAKS // CALLED PLATTE RR TO SEND TRK AND CALLED BUS 6255/// CURTAILED TRIP //UNFORTUNATELY PAX WERE //CLEARED BY T391 @ 139 OP WILL TRANPORT PAS
6/14/2018 9:44:00 PM,2459673,LRV210,109,1,3134,BLOWER FAULT PAN DOWNý CLEANED FILTERS. BLOWER FAULT CAME BACK. MECHANICS MET LRV AT 30TH.   CAB B
6/14/2018 7:58:00 PM,2459657,3945,204,20,0505,NO START -20 MINS
6/14/2018 4:49:00 PM,2459596,6010,1,131,0022,CHECK 12 VOLTý CHECK 24 VOLT LIGHT ON. T391. RE-SPACED TO STOUT/16TH. CANCELLED TRIP PICKED UP SPACE AT 736P
6/14/2018 4:05:00 PM,2459576,1808,FMR,81,0610,THE ENGINE STALLED OUT. SEE OTHER CALL. THE OPERATOR WILL TAKE THE BUS BACK TO THE GARAGE TO GET LOOKED AT AGAIN.
6/14/2018 4:08:00 PM,2459551,9406,83,57,0625,SIDE TRACKED CHECK ENGINE AND OIL LEAK ý TRUCK ON SCENE AT 5:11 PM. OPERATOR WILL HEAD TO EAST METRO.
6/14/2018 2:40:00 PM,2459435,1808,FMR,51,0022,STOP AND CHECK ENGINE LIGHT ON. BUS TAKEN BACK TO THE GARAGE FOR A MECHANIC TO LOOK AT IT. TIME MISSED FROM 14:53 - 15:44.
6/14/2018 1:30:00 PM,2459386,LRV205,101,15,3100,OPER HAD TO CUT OUT FRICTION BRAKE A AND Cý AND TCU A. DEBOARDED PAX AT BDWY AND PULLED INTO ELATI.   CAB A
6/14/2018 1:37:00 PM,2459383,3970,483,61,0505,NO START -61 MINS
6/14/2018 12:47:00 PM,2459360,LRV214,101,9,3100,LRV-214 CTR TRUCK CUT OUT TO MOVE. LONG KEY OUT / UP DID NOT CLEAR. TRADE W/ MARIP LRX.   CAB B
6/14/2018 12:23:00 PM,2459339,3925,46,49,0505,NO START -49 MINS
6/14/2018 12:13:00 PM,2459329,6180,72,9,0505,NO START. FTCC
6/14/2018 7:21:00 AM,2459293,3945,323,14,0610,STOP ENGN/STALLED ST /FTL
6/14/2018 9:06:00 AM,2459265,LRV134,107,11,3114,OPER HAD TO LOCK OUT DOOR 14ý LRV134. WOULD NOT CLOSE PROPERLY. BURIED AT PEORIA   CAB A
6/14/2018 7:39:00 AM,2459157,3925,46,14,0610,STALLED /OPP RESET /GOT TO GO WRITE UP
6/13/2018 4:23:00 PM,2458890,6058,28,104,0610,ST BUS STALLED AND REGENT NEEDED LIGHT ON.
6/13/2018 6:12:00 PM,2458862,5171,40,16,0160,FLAT TIRE; -16 MIN
6/13/2018 6:41:00 PM,2458855,1526,AA,10,0610,CHECK AND STOP ENGINE LIGHT FOLLOWED BY ENGINE SHUT DOWN. OPERATOR WAS TRADED AGAIN AT WAGON ROAD WITH BUS 1524 AT 8:23 PM.
6/13/2018 4:49:00 PM,2458854,9393,120X,4,0038,PULLED OUT LATE DUE TO HAVING TO GET THE CURB SIDE MIRROR ADJUSTED BY THE MECHANIC.
6/13/2018 5:07:00 PM,2458835,6094,131,40,0705,THE LIFT NOT STOWED LIGHT IS ONý AND THE BUS WONT GO IN GEAR.
6/13/2018 4:54:00 PM,2458818,1501,LD,100,0505,BUS 3620 ACCOMODATED PAX // BUS STALLED OUT ON US 36EB FED EXIT AND CALLED T 391 TO CK OUT// CURTAILED TRIP AND CANCELLED NEXT ONE AT 517 /CALLED DUS TO LET KNOW /
6/13/2018 3:47:00 PM,2458770,5030,204,23,0038,PART OF MIRROR FELL OUT; -23 MIN
6/13/2018 9:16:00 AM,2458681,3918,35,40,0505,NO START; DROPPED 1 TRIP; -41 MIN
6/13/2018 10:23:00 AM,2458639,6136,100,30,0405,COOLANT LEAK; -30 MIN
6/13/2018 5:34:00 AM,2458563,6040,3,54,0405,CHECK ENGINE LITE/SMALL LEAK/TRUCK TO MEET ALONG ROUTE /551 ALAMEDA STN/PL RR SEND TRADE /RESP ALLISN VA 658
6/13/2018 5:41:00 AM,2458528,9369,83,23,0022,BUS HAS DIED AND HAS THE CHECK ENGINE STOP ENGINE AND A FAILURE LIGHT. MLX 4 TO RUN SPACE FROM CIVIC CENTER AT 6:11
6/13/2018 6:08:00 AM,2458523,6144,100,63,0012,SEATBELT WOULD NOT LOCK; -73 MIN
6/13/2018 4:57:00 AM,2458504,1801,FMR,30,0038,RT MIRROR LOOSE; RETURN TO PLATTE FOR REPAIR; PKUP SP DUS 538
6/12/2018 6:47:00 PM,2458328,6301,105,50,0125,ST/TRIP CURTAILED/LAST TRIP/OP SAYS BUS WILL NOT GO/GOOD AIR PRESSURE/TRUCK BUSY/S38AQUAI CHECK/ON SCENE 1915/BUS KNEELS WHEN PUT INTO GEAR/T391
6/12/2018 7:33:00 PM,2458318,LRV123,101,5,3103,THE TWC IS NOT WORKING ON LRV 123A CAB   CAB A
6/12/2018 5:12:00 PM,2458258,2152,FF,25,0022,STOP ENGINE/ST/BO TRUCK/FFLX89 TRADE/TRIP CURTAILED/RESPACE TO DBS
6/12/2018 5:29:00 PM,2458252,6172,72,12,0160,CURBSIDE OUTSIDE DUEL TIRE FLAT / BUS ST / CC / OP WILL RUN RTE LATE / OP WILL WRITE UP IN DOT BOOK
6/12/2018 3:11:00 PM,2458154,LRV112,107,5,3106,SEVERAL ATS TRIPS IN SAME SPOT LEAVING NINE MILE NB.   CAB A
6/12/2018 1:35:00 PM,2458148,6145,31,62,0038,MIRROR HANGING BY WIRE
6/12/2018 7:59:00 AM,2458129,6246,44,247,0610,STALLS CHECK ENGN STOP /NO CHARGE/ST/T316 /NEEDS TOWED/T286 /949/NO BUS MLX 5 TO PL WAIT FOR BUS TRD WITH RELF OPP /
6/12/2018 6:01:00 AM,2458056,5232,44,80,0705,DOOR WONT CLOSE -80 MINS
6/12/2018 9:11:00 AM,2458024,3611,FF,71,1020,THE LIFT IS STUCK OUTý AND WONT STOW. RE-SPACED TO 23RD/MAIN LEAVE TIME 10:59A.
6/12/2018 9:18:00 AM,2458003,9307,15L,59,0047,HOT LUNCH //SENT TO GARAGE /HAD NO RELIEF ANYWAY // CALLED EM //OTHER DISPATCHER SAID WILL HAVE RELIEF // LET KNOW BUS PULLING IN / WILL HAVE OTHER OP PULL OUT NEW BUS CURTAILED TR
6/12/2018 8:46:00 AM,2457986,6121,44,78,0305,WONT BUILD AIR//CALLED 6173 TO ACCOMMODATE PAX // CALLED MLX 2 TOTRADE /TRIED TO CURTAIL TRIP //CASR WOULDN?T WORK //CURTAILED NEXT TRIP OK// TRADED /
6/12/2018 6:19:00 AM,2457940,6160,62,27,0405,COOLANT LEAK -27 MINS
6/12/2018 2:48:00 AM,2457773,6106,121,22,0022,STOP ENGINE LIGHT WITH COOLANT TEMP LIGHT AND A NO CHARGE LIGHT. BUS WAS TRADED BY MECHANICS TRIP WAS RAN LATE FROM STARTING TERMINAL FIRST TRIP STARTED AT 3:16
6/11/2018 7:54:00 PM,2457711,6067,15,10,0022,CHECK ENG LIGHT // MIL // ALARM // TRADE IN FRONT OF EM
6/11/2018 4:06:00 PM,2457710,6139,51,124,0160,FLAT TIRE; LOST TR IP; -124 MIN
6/11/2018 2:50:00 PM,2457675,6153,4,11,0505,REAR START ATTEMPT // TD // BUS STARTED & WENT TO ALAMEDA STN FOR TRADE
6/11/2018 3:34:00 PM,2457614,5223,225,21,0610,CHECK ENGINE LIGHT; -21 MIN
6/11/2018 2:37:00 PM,2457539,1406,131,45,0022,STOP ENGINE LIGHT/ BUS SHUT DOWN/ T287/ MLX 7 BUS 2160 ON SPACE 356-442PM
6/11/2018 2:15:00 PM,2457531,6136,66,85,0022,STOP ENGINE - LOW COOLANT; BUS SHUT DOWN; -85 MIN
6/11/2018 12:44:00 PM,2457445,6267,105,10,1020,UNABLE TO GET LIFT TO OPERATE/ HAVE TWO ADA PAX TO BOARD/ BUS 6266 TO ASSIST OP/ LIFT WORKS NOW/ BUS TO RUN LATE.
6/10/2018 11:57:00 PM,2457161,1683,MALL,11,0510,OP REPORTED THAT HE HAD 27% ON THE BATTERY/CALLED PLATTE RUNNING REPAIR/OK TO FINISH OUT THE NIGHT
6/10/2018 2:54:00 PM,2457048,6131,21,13,0022,FIRE LIGHT AND STOP ENGINE LIGHT/ SIDE TRACKED/ CALLED TD. WB TRIP LOST 14:54-- 15:07 == 13 MINUTES. OP STARTED 16 LATE FROM EVANS STATION
6/10/2018 12:37:00 PM,2457031,6262,15,34,0160,FRONT CURBSIDE TIRE FLAT/ RUNNING REPAIR WILL SEND TRUCK/ LOOP 4 TO ASSIST./ CURTAILED FROM 12:31PM TO 1:05PM/ BUS RESPACED TO DUS/ WILL RUN IT LATE
6/10/2018 11:00:00 AM,2457000,5065,20,18,0022,STOP ENGINE LIGHT; -18 MIN
6/10/2018 10:00:00 AM,2456984,5007,51,25,0625,OPERATOR WILL START LATE FROM COLGATE / SHERIDAN. 25 LATE.
6/10/2018 9:46:00 AM,2456960,5167,10,7,0022,BUS STOPPED ON ME/ LOW COOLANT/ BUSTED HOSE/ CONTACT DIV./ WILL HAVE BUS 6007 PU RT AT 15TH & DELGANY 9:39 PM/ REPAIR TRUCK TO MEET BAD BUS.
6/10/2018 5:10:00 AM,2456926,6013,83,20,1020,LIFT WOULD NOT LOCK AFTER STOWING/ STARTED RT 10 MINS LATE
6/9/2018 8:27:00 PM,2456812,6136,12,10,0022,CK ENG LIGHT AND ALARM //CALLED TD /
6/9/2018 8:27:00 PM,2456794,6180,76,10,1005,W/C LIFT ISSUE // TRADED
6/9/2018 4:19:00 PM,2456739,2299,28,32,0022,STOP ENGINE AND ALARM // CHKING FOR LEAKS AND BELTS // POSS OIL LEAK // CANCELLED TRIP AT 415 P AND CURTAILED TRIP AT 510 TO PICK UP ROUTE AT 534 WB TO 38TH AND YOUNGFIELD /TRADED
6/9/2018 12:22:00 PM,2456655,6148,14,66,0022,STOP ENGINE LIGHT; MISSED TRIP; -66 MIN
6/9/2018 11:01:00 AM,2456610,9307,15L,63,0022,INTERLOCK LIGHT ON WITH ALARM // T-316 // TRADE // CURTAIL 10:50 AM TO 11:31 AM // 11:47 AM TO 12:09 AM // DVR // RESPACED TO COLFAX & BROADWAY
6/9/2018 8:26:00 AM,2456593,5019,11,147,0645,FUEL LEAK; MISSED 1.5 TRIPS; -147 MIN
6/8/2018 10:25:00 PM,2456358,LRV282,101,10,3133,LRV HAD A LOW VOLTAGE & TCU CONSIST WAS AT RESTRICTED SPEED. TRADED OUT AT FLORIDA.   CAB A
6/8/2018 5:10:00 PM,2456346,5096,38,82,0305,NO AIR PRESSURE; DROPPED 1.5 TRIPS; -135 MIN
6/8/2018 6:49:00 PM,2456312,1526,P,19,0022,CHECK ENGINE // HIGH WATER TEMP // STOP ENGINE // 6291 TO ASSIST WITH PAX TRANSPORT // SS CHRIS LAMONT // TRUCK ON THE WAY // TRUCK FOLLOWED THE BUS BACK TO EM
6/8/2018 5:45:00 PM,2456303,9386,83,10,0160,BLOWN INSIDE DUAL TIRE CURBSIDE // CALLED PLATTE TO SEND TIRE TRUCK //REPAIRED AND PULLING IN
6/8/2018 6:45:00 PM,2456298,LRV204,101,10,3134,BLOWER FAULT OP VERIFIED NOT BLOWINGý TURNED TO BCU.   CAB B
6/8/2018 6:05:00 PM,2456294,5257,403,23,0610,ENGINE DIES; OIL LEAK; -23 MIN
6/8/2018 3:57:00 PM,2456247,2152,121,68,0022,BUS SHUT DOWN STOP ENG LIGHT AND ALARM / CALLED EM TRK TO MEET CANCELLED TRIP AT 432P AND CURTAILED TRIP AT 524 TO PICK UP AT 552PWB AT MONACO TOLD OP HOW TO DO COOLDOWN AND HOW TO
6/8/2018 2:23:00 PM,2456208,6131,51,8,0022,DIESEL FUEL EXHAUST LIGHT ON .OPERATOR RAN THE TRIP LATE.
6/8/2018 12:12:00 PM,2456143,9371,15L,160,0505,BUS STOPPED RUNNING / OP COULD NOT RESTART / EM MAINT / TRUCK ASKED FOR TOW / TRUCK WILL MEET OP / OP HAS NEW BUS OP RESP DEC STA / OP WILL RUN RTE LATE / NO MLX AVAIL
6/8/2018 1:22:00 PM,2456027,5259,59,19,0310,AIR LEAK; -19 MIN
6/8/2018 12:02:00 PM,2455991,1678,MALL,24,0505,BUS DEAD IN THE LOADING AREA // DUS // SERVICE TRUCK
6/8/2018 11:30:00 AM,2455960,3975,403,22,0405,CHECK AND STOP ENGINE LIGHTS; -22 MIN
6/7/2018 7:20:00 PM,2455558,LRV143,101,7,3106,ATS ACTING UP TRADED AT MINERAL WITH A PULLIN TRAIN   CAB A
6/7/2018 6:16:00 PM,2455542,1518,AT,50,1005,THE LIFT IS STUCK OUT WITH A PASSENGER ON IT.
6/7/2018 4:35:00 PM,2455521,6039,21,50,0160,CURBSIDE INSIDE DUEL TIRE IS GOING FLAT / PLT MAINT / TIRE TRUCK WILL MEET OP / OP WILL WRITE UP IN DOT BOOK / OP RESP JEWELL/WADS EB 5:39P
6/7/2018 4:37:00 PM,2455520,5026,15,120,0505,BROKEN BELT // CALLED T TRUCK 316 BUSY /CURTAILED FIRST TRIP AND CANCELLED NEXT ONE AND ONE AT 526P
6/7/2018 5:07:00 PM,2455514,2299,48,129,0625,BIG OIL LEAK / SIDE TRACKED / TRIP CURTAILED / 622PM TRIP CANCELLED / T-316 / MLX 6 TRADED
6/7/2018 5:45:00 PM,2455510,3925,85,50,0505,NO START -50 MIN
6/7/2018 5:33:00 PM,2455500,2200,FF,88,0022,STOP ENGINE LIGHT IS ON. THE FOLLOWER WILL PICK THE PASSENGERS.
6/7/2018 2:35:00 PM,2455475,5125,51,104,0160,FLAT TIRE -104 MINS
6/7/2018 5:10:00 AM,2455176,6048,28,36,0405,LOW COOLANT /ST//BAD SENSOR /TO PL TRD RESP/T316
6/6/2018 8:52:00 PM,2454934,LRV321,101,5,3134,LRV 321 IS GETTING BLOWER FAULTS THAT COME AND GO CUT OFF CAR AT LINCOLN STATION.   CAB A
6/6/2018 4:50:00 PM,2454878,5115,16L,60,0022,STOP ENGINE AND LOW OIL LIGHTS; DROPPED 1 TRIP; -60 MIN
6/6/2018 6:41:00 PM,2454877,1526,AT,19,0610,THE ENGINE STALLED OUT.
6/6/2018 1:16:00 PM,2454876,6318,16L,129,0022,THE ALTERNATOR LIGHT IS ON. RE-SPACED TO 10TH/WASHINGTON.
6/6/2018 1:38:00 PM,2454859,6060,44,186,0610,THE ENGINE KEEPS DYING OUT. MLX ON SPACE FROM 32ND/FEDERAL. THE BUS HAD TO GO BACK TO THE GARAGE.
6/6/2018 3:00:00 PM,2454747,5257,100,33,0705,CHECK ENGINE LIGHT AND BUS WOULD NOT GO INTO GEAR; -33 MIN
6/6/2018 2:43:00 PM,2454734,9375,169L,10,0022,OP MAINT TRADED BUS 9321 FOR THIS BUS
6/6/2018 2:36:00 PM,2454731,3706,BOLT,11,1005,LIFT NO POWER /AT GARAGE /MAINT TRADE /RUN LATE
6/6/2018 12:11:00 PM,2454711,1512,FF,59,0022,CHECK ENGINE AND BATTERY LIGHT CAME ON. RE-SPACED TO THE DOWNTOWN BOULDER STN. LEAVE TIME 14:35.
6/6/2018 12:38:00 PM,2454707,6257,20,10,0022,CK MIL BZR.
6/6/2018 11:26:00 AM,2454666,6068,15,53,0135,STEERING IS GETTIG HARD. RESP 1241PM
6/6/2018 9:11:00 AM,2454595,5222,JUMP,30,0022,STOP ENGINE AND LOW OIL LIGHTS; -30 MIN
6/6/2018 7:51:00 AM,2454591,5128,31,10,0405,PINK FLUID LEAK/ST/TD/LOOP TRADE
6/6/2018 7:28:00 AM,2454555,5090,62,60,0505,NO START; DROPPED 2 TRIPS; -51 MIN
6/6/2018 7:07:00 AM,2454508,5069,10,6,0022,OP GETTING TRADE AT 13TH COLO NEW BUS 5180
6/6/2018 4:57:00 AM,2454475,6263,121,67,0022,CK ENG ;DEISEL EXHAUST FLUID.. RESP 652AM
6/6/2018 3:38:00 AM,2454464,9377,169L,49,0022,CHECK ENGINE LIGHTý HOT ENGINE WARNING LIGHTý STOP ENGINE. BUS WAS TRADED BY MAINTENACE AND RAN TRIP LATE
6/5/2018 3:01:00 PM,2454194,LRV251,101,10,3103,TWC INOP   CAB A
6/5/2018 3:10:00 PM,2454125,3952,402L,39,0505,COOLANT LINE LEAKING INSIDE THE BUS / TD / CANCEL TRIP / SIDE TRACKED / BUS STARTED / OPERATOR RAN 4 PM TRIP FROM MINERAL STATION
6/5/2018 5:15:00 PM,2454085,5257,100,140,0505,NO START 140 MINS 1.5 TRIP
6/5/2018 2:45:00 PM,2454032,LRV242,103,8,3132,242-B PRULP FAULTSý NO BLOWER FAULT. OVER HEATING. SHORT TURNED @ FED CTRý HAD OP. CLEAN BLOWER FILTERS. PICKED UP EB TRIP ON TIME.   CAB B
6/5/2018 1:52:00 PM,2454003,LRV297,101,2,3100,B-CLASS FRICT BRAKEý STOPPED TRAIN. OP. SAYS 297 C-TRK. LONG KEY DWN / UP. FAULT RETURNED. CUT LRV AND WILL RETURN WITH CUTS. C-TRK CUT OUT.   CAB A
6/5/2018 11:50:00 AM,2453989,3648,FF,105,0160,RR OS DUAL FLAT/ST/PL RR TRK/FOLLOWER ACCMD PAX /RESP TO DUS FOR WB 218 DUS
6/5/2018 8:13:00 AM,2453858,2120,0,200,0022,STOP ENG LIGHT; BUS DIED; NO LEAKS BELTS OK//RESPACED TO I25 BRDWY STN LEAVE TIME 12:01.
6/5/2018 5:37:00 AM,2453794,6316,80L,6,0022,NO CONTACT;SENT DATA. CK ENG LIGHT.
6/5/2018 5:31:00 AM,2453769,6332,9,6,0022,S27; UKN WARNING ALARMS; PLRR CLR TO RUN.
6/5/2018 3:50:00 AM,2453659,LRV120,107,15,3100,TRAIN WOULD KEEP COMING TO A STOP. KEY OUT/UP AND TRAIN WOULD MOVE AGAINý BUT THEN WOULD COME TO A STOP. TOOK OUT OF SERVICE AND BROUGHT TO MARP. LRX. 20 FILLED SPACE.   CAB A
6/4/2018 11:00:00 PM,2453599,3610,FF,60,0160,SIDE TRACKED FLAT TIREý PASSENGERS WERE PICKED UP BY FOLLOWER.
6/4/2018 8:20:00 PM,2453556,9387,15L,12,0022,INTERLOCK LIGHT ON ý GOOD BUSý OPERATOR RESPACED TO AURORA STN 9:37 PM
6/4/2018 7:42:00 PM,2453517,LRV312,103,4,3100,2X TRAIN IS BEING STOPPED. OP. REPORTS FAULT IS TO QUICK TO SEE BUT NOTESý PANIC BRKý MUSHROOM ACTIVATEDý AND ROLL BACK.   CAB B
6/4/2018 3:10:00 PM,2453494,2200,43,70,0022,STOP ENGINE LIGHT. WILL HAVE TO GO BACK TO THE GARAGE TO BE TRADED. MLX BLOCK 20 ON SPACE FROM CENTRAL PARK STN. LEAVE TIME 16:40.
6/4/2018 4:26:00 PM,2453489,6138,66,142,0022,STOP ENGINE LIGHT; -142 MIN
6/4/2018 11:39:00 AM,2453422,6318,12,83,0605,LOSS OF POWER//RE-SPACED TO 38TH/BRIGHTON BLVD.
6/4/2018 2:42:00 PM,2453414,3911,77,308,0022,STOP ENGINE LIGHTý BUS DOWN/ SIDETRACKED/ CALLED TD/ NO MLX AVAIL/ DROPPED 241PM-749PM/ CANCELED TRIPS
6/4/2018 3:11:00 PM,2453403,6247,48,64,0022,FIRE ALARMý SUPER CAP VAULT/ NO SMOKE OR FIRE/ T316/ NO MLX AVAIL/ RESPACED WELTON 13TH 420PM
6/4/2018 5:36:00 AM,2453288,LRV291,101,3,3103,TWC DOES NOT WORK. TRIED THROWING BREAKER OFF AND ON WHICH DID HELP.   CAB B
6/4/2018 4:48:00 AM,2453267,1804,FMR,1,0715,LEAKING TRANS OIL. IT WAS OVERFILED.
6/3/2018 10:08:00 AM,2453023,6012,43,14,0038,PANEL ON OUTSIDE HAD TO FIXED BY RR //RESPACED TO MLK AND COLORADO 1024A// CURTAILED TRIP
6/3/2018 12:40:00 AM,2452931,6029,38,44,0022,LOW COOLANT LIGHT AND STOP ENGINE / TRUCK SENT OUT BY PLATTE - TRUCK ON SCENE @115AM COOLANT SENSORS BAD DISCONNECTED - CLEAR @ 135AM - FOLOWER PICKED UP PASSENGERS
6/2/2018 8:04:00 PM,2452891,9384,15L,51,0022,CHK ENG AND STOP ENG LIGHTS ON CALLED TRUCK 316 TO CK OUT / CURTAILED LAST TRIP /BUS PULLING IN
